class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,195126,410.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5501828.0,0.0,198.0,0.0,375346.0,541334.0,9908848.0,9117302.0,2826788.0,878620.0,0.0,0.0,0.0,0.0,714.0,2364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13113888.0,2776.0,1760.0,3764.0,0.0,5501828.0,173390.0,1825808.0,992662.0,268020.0,268460.0,274360.0,274380.0,195126.52,13113888.0,13113888.0,268.0,0,4320.0,85096.0,989740.0,0.0,1209600.0,378824.0,878.0,244.0,0.0,10560183.36,0.0,957717.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,88.0,13113888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,4040.0,10505926.0,1352756.0,0.0,476.0,0.0,0.0,10678972.0,10068.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90588.0,63776.0,14014.0,24977202.0,3315032.0,486336.0,66386.0,34320.0,8082.0,12280846.0,113852.0,0.0,0.0,1786550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,1088,20.0,14.0,0.0,0.0,0.0,0.0,1564.0,11206.0,95980.0,34706.0,2116.0,0.0,0.0,0.0,42986.0,,,,,,,,,,0.0,,,,88.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26728.0,118844.0,0.0,2390.0,206.0,278.0,488.0,1184.0,123774.0,3516.0,13732.0,4.0,0.0,81300.0,40104.0,12408.0,6730.0,2602.0,1622.0,602.0,154.0,34.0,16.0,221170.0,8.0,8.0,4.0,0.0,,,,,,,,74300.0,1088.69,221170.0,221170.0,204422.0,554,302.0,11272.0,218400.0,145852.0,1209600.0,3414.0,0.0,50.0,0.0,55761.6,0.0,20943.36,8.0,138.0,58.0,6984.0,31442.0,35030.0,23176.0,37006.0,11832.0,44.0,0.0,0.0,0.0,16.0,221170.0,1978.0,104.0,5934.0,5484.0,3952.0,35702.0,88910.0,3490.0,18.0,0.0,22.0,52.0,99872.0,23380.0,0.0,0.0,0.0,0.0,104450.0,564.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520.0,78.0,26.0,0.0,0.0,820.0,186.0,1160.0,450.0,0.0,0.0,0.0,0.0,88700.0,516.8,340.0,23190.0,77700.0,2402.0,1160.0,2766.0,2540.0,3052.0,32544.0,218.0,0.0,0.0,0.0
neg,14,,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4528.0,4488.0,160.0,0.0,0.0,4226.0,0.0,0.0,,0.0,0.0,10344.0,7842.0,15148.0,486.0,0.0,0.0,0.0,0.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252.0,0.0,1544.0,50.0,48.0,58.0,370.0,7182.0,0.0,0.0,0.0,0.0,6968.0,1116.0,276.0,94.0,48.0,66.0,56.0,526.0,86.0,16.0,25534.0,2.0,10.0,0.0,0.0,4226.0,246.0,12952.0,2116.0,0.0,0.0,0.0,14860.0,14.92,25534.0,25534.0,,25,434.0,,25300.0,,1209600.0,0.0,,,,2948.16,0.0,4767.36,,,0.0,0.0,0.0,936.0,6058.0,2084.0,174.0,0.0,0.0,0.0,,0.0,25534.0,1538.0,14.0,38.0,126.0,668.0,1116.0,4622.0,1086.0,44.0,0.0,,,,,,,,,,60.0,68.0,,,,,,,,,226.0,0.0,0.0,72714.0,436.0,76.0,24.0,5360.0,2136.0,13754.0,20.0,0.0,0.0,,,,6600.0,2268.0,280.0,26.0,30.0,16.0,18.0,14.0,0.0,0.0,0.0,0.0
neg,2284,106.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,21206.0,83932.0,26018.0,0.0,0.0,64374.0,0.0,0.0,0.0,0.0,0.0,127898.0,119050.0,16318.0,5838.0,0.0,0.0,0.0,0.0,66.0,38.0,0.0,0.0,0.0,0.0,0.0,8512.0,97258.0,8506.0,16936.0,0.0,122.0,36.0,42.0,80.0,46326.0,84606.0,0.0,0.0,0.0,0.0,70736.0,39420.0,12546.0,6502.0,1476.0,332.0,160.0,40.0,0.0,0.0,144246.0,328.0,430.0,6.0,0.0,64374.0,1140.0,10878.0,5412.0,,,,16060.0,2284.67,144246.0,144246.0,147270.0,463,11584.0,14234.0,143940.0,131212.0,1209600.0,2796.0,0.0,6.0,0.0,120965.76,0.0,10140.48,0.0,0.0,0.0,0.0,0.0,15572.0,51612.0,62908.0,794.0,286.0,40.0,0.0,0.0,4.0,144246.0,176.0,24.0,1560.0,5890.0,3398.0,72588.0,46618.0,944.0,14.0,0.0,164.0,164.0,115492.0,50588.0,0.0,10.0,0.0,0.0,121676.0,92.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,1658.0,292.0,0.0,0.0,4492.0,622.0,2220.0,8134.0,8194.0,1164.0,0.0,0.0,1284600.0,96.22,62.0,10956.0,13158.0,12536.0,7440.0,19718.0,65818.0,1548.0,34.0,4.0,0.0,0.0,0.0
neg,890,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,948.0,17978.0,39158.0,1288.0,0.0,28344.0,0.0,0.0,0.0,0.0,0.0,59146.0,52002.0,13626.0,3634.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,47684.0,10336.0,0.0,154.0,158.0,160.0,138.0,18736.0,40168.0,0.0,0.0,0.0,0.0,24940.0,22108.0,8660.0,2422.0,692.0,102.0,60.0,522.0,8.0,0.0,72806.0,20.0,4.0,340.0,0.0,28344.0,710.0,7056.0,6536.0,,,,13200.0,890.98,72806.0,72806.0,74456.0,274,0.0,6982.0,72400.0,59514.0,1209600.0,1170.0,0.0,8.0,0.0,45457.92,3236.16,9755.52,0.0,24.0,0.0,0.0,0.0,206.0,10826.0,15232.0,33136.0,100.0,14.0,0.0,0.0,4.0,72806.0,1096.0,26.0,2150.0,2160.0,6808.0,45818.0,1456.0,0.0,0.0,0.0,18.0,16.0,46758.0,27232.0,0.0,0.0,0.0,0.0,47136.0,98.0,58.0,0.0,0.0,50.0,3512.0,0.0,0.0,0.0,0.0,464.0,230.0,30.0,18448.0,6694.0,592.0,158.0,60.0,408.0,0.0,60.0,0.0,0.0,0.0,81.78,100.0,14476.0,7976.0,3002.0,1286.0,1990.0,1872.0,5634.0,23192.0,86.0,0.0,0.0,0.0
pos,2220448,,,,,0.0,0.0,0.0,230312.0,7087954.0,71327916.0,52588174.0,5498208.0,54078.0,0.0,50286360.0,267330.0,396.0,,141190.0,249634.0,101043124.0,82017598.0,39376748.0,18678642.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2558594.0,57170066.0,56704372.0,17601852.0,2751754.0,0.0,77126.0,47852.0,77068.0,214880.0,44374722.0,91203880.0,791100.0,10.0,0.0,0.0,42341834.0,24455686.0,11311382.0,10493990.0,11070534.0,16758932.0,18997660.0,1356580.0,40.0,0.0,140573922.0,,,,,50286360.0,2205968.0,19770048.0,19532520.0,515400.0,499100.0,476800.0,9520.0,2220447.33,140573922.0,140573922.0,138947470.0,1002003,,,28640.0,136786654.0,1209600.0,,,,,124510239.4,0.0,12216888.96,0.0,0.0,0.0,1710.0,1244272.0,27286132.0,53748940.0,16987426.0,2346768.0,1441880.0,3385142.0,30344368.0,,,140573922.0,106496.0,23394.0,8110702.0,6108298.0,32520522.0,85703584.0,4062432.0,150942.0,268.0,0.0,,,,,,,,,,,,,,,,,,,,1351474.0,,,,,,,,,,,,,,37148.98,50194.0,13015736.0,25556478.0,20150044.0,9753888.0,17783952.0,13460014.0,12725610.0,9373838.0,14560586.0,406494.0,,
neg,104566,11396.0,5708.0,0.0,0.0,0.0,0.0,0.0,0.0,181560.0,3699988.0,9216308.0,4934898.0,1175158.0,123360.0,8949282.0,0.0,74.0,0.0,0.0,0.0,16462600.0,13687606.0,3766376.0,2631992.0,0.0,0.0,1020678.0,0.0,84632.0,17908.0,0.0,0.0,0.0,0.0,0.0,0.0,13103986.0,3897836.0,2329446.0,0.0,40218.0,32498.0,60164.0,14082282.0,5015536.0,100568.0,2.0,0.0,0.0,0.0,8298936.0,5480504.0,1497206.0,1144454.0,859494.0,816214.0,692662.0,456974.0,81118.0,3706.0,20229650.0,1190.0,766.0,5712.0,988.0,8949282.0,341422.0,1397848.0,2365624.0,223720.0,217340.0,187320.0,166960.0,104566.26,20229572.0,20229572.0,20169442.0,69690,3798542.0,80748.0,859060.0,19331262.0,1209600.0,640254.0,668.0,1466.0,0.0,13982770.56,847181.76,4492687.68,0.0,0.0,0.0,0.0,0.0,165158.0,2196846.0,6916994.0,6801020.0,2074076.0,650858.0,526316.0,2574.0,3136.0,20229572.0,9918.0,2882.0,4783318.0,955300.0,5660340.0,7791854.0,124090.0,3566.0,0.0,0.0,8148.0,50724.0,122166.0,283056.0,0.0,36414.0,0.0,0.0,14349652.0,46446.0,306.0,0.0,0.0,89360.0,901922.0,0.0,0.0,0.0,0.0,206446.0,6340.0,1202.0,0.0,0.0,654058.0,82470.0,8473520.0,2399190.0,1510798.0,933918.0,0.0,0.0,103627500.0,5489.52,4224.0,5578758.0,11275014.0,2475960.0,870.0,474.0,172.0,22.0,0.0,0.0,0.0,0.0,0.0
neg,107708,2130706440.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,243898.0,3085134.0,623346.0,23790.0,0.0,0.0,2892350.0,0.0,52.0,0.0,710.0,894.0,5715936.0,5237746.0,875012.0,369792.0,0.0,0.0,0.0,0.0,228.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0,196704.0,3220826.0,558638.0,0.0,2564.0,1916.0,2488.0,3096.0,3664.0,2337966.0,1624474.0,0.0,0.0,0.0,1829952.0,844528.0,358796.0,328810.0,192208.0,134296.0,90800.0,93352.0,95368.0,8058.0,6592862.0,1900.0,910.0,13850.0,4.0,2892350.0,55390.0,458960.0,413740.0,173120.0,154440.0,130700.0,93680.0,107708.33,6592862.0,6592862.0,4281398.0,18015,123752.0,46514.0,531780.0,6109772.0,1209600.0,149874.0,2.0,174.0,0.0,5470501.44,0.0,633389.76,36.0,730.0,0.0,0.0,108870.0,1868738.0,1758522.0,219314.0,14054.0,5292.0,1370.0,8.0,4.0,472.0,6592862.0,5694.0,710.0,310412.0,205074.0,150192.0,3064048.0,235554.0,4476.0,8.0,0.0,260.0,2070.0,5440066.0,1619410.0,0.0,48.0,0.0,0.0,5539904.0,5624.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27954.0,47794.0,13390.0,11286980.0,1346472.0,166804.0,26182.0,12384260.0,1549086.0,6471376.0,17618.0,0.0,0.0,0.0,16.7,1722.0,401778.0,538480.0,377196.0,170506.0,298516.0,232514.0,437940.0,1490236.0,28978.0,24.0,0.0,0.0
neg,1460,2130706432.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,47312.0,123962.0,11518.0,0.0,0.0,0.0,14612.0,0.0,0.0,0.0,796.0,1248.0,184558.0,165224.0,47318.0,14682.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135250.0,47542.0,0.0,370.0,88.0,122.0,1094.0,160.0,169288.0,11670.0,0.0,0.0,0.0,128310.0,17368.0,9584.0,7840.0,5516.0,4154.0,3390.0,3242.0,1476.0,1912.0,232786.0,4.0,6.0,0.0,0.0,14612.0,1948.0,24918.0,22234.0,,,,46560.0,1459.26,232786.0,232786.0,233740.0,590,0.0,22952.0,231800.0,183126.0,1209600.0,3122.0,2.0,14.0,0.0,80314.56,76917.12,24677.76,26.0,92.0,0.0,0.0,14756.0,126308.0,38018.0,2768.0,820.0,82.0,40.0,0.0,0.0,16.0,232786.0,1508.0,74.0,3272.0,13154.0,25504.0,103902.0,33424.0,1950.0,4.0,0.0,22.0,12.0,81810.0,0.0,0.0,28.0,0.0,0.0,82196.0,270.0,178.0,0.0,0.0,10.0,105610.0,0.0,0.0,0.0,0.0,2300.0,634.0,308.0,161308.0,19210.0,2008.0,578.0,377240.0,40354.0,227222.0,570.0,0.0,2.0,460740.0,3.06,238.0,103734.0,17652.0,6900.0,4666.0,12066.0,13350.0,13916.0,9404.0,1104.0,0.0,0.0,0.0
pos,511552,1208.0,428.0,816.0,5514.0,0.0,0.0,0.0,37438.0,807726.0,146036.0,7096.0,420.0,0.0,0.0,15138684.0,6828.0,0.0,0.0,1263338.0,1811302.0,26764892.0,24422848.0,5708252.0,2514518.0,4.0,0.0,0.0,0.0,1592.0,1398.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,266082.0,732088.0,0.0,1294.0,216.0,248.0,530.0,902.0,825778.0,169748.0,0.0,0.0,0.0,419858.0,234346.0,97538.0,65932.0,42790.0,28190.0,20552.0,20666.0,15330.0,53514.0,33745938.0,22534.0,4578.0,128306.0,12.0,15138684.0,406000.0,1894908.0,3779886.0,361860.0,314320.0,285420.0,367800.0,511551.97,33745938.0,33745938.0,1101470.0,5100,11046.0,38090.0,991920.0,999288.0,1209600.0,920680.0,0.0,734.0,0.0,28016703.36,0.0,4240440.0,2.0,266.0,0.0,0.0,149250.0,246646.0,181346.0,193752.0,167986.0,44382.0,9540.0,5814.0,528.0,962.0,33745938.0,1512.0,224.0,76808.0,92384.0,62360.0,720330.0,44514.0,580.0,4.0,0.0,484.0,1370.0,17806460.0,9421256.0,0.0,13234.0,0.0,0.0,18813398.0,38296.0,8266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251946.0,102576.0,40574.0,50929364.0,7646438.0,969542.0,143628.0,1940040.0,266214.0,32894754.0,403378.0,0.0,26.0,1566250.0,428.18,486.0,170910.0,169590.0,102474.0,48008.0,65134.0,60038.0,362590.0,17528.0,2444.0,0.0,2.0,0.0
pos,708014,,,,,0.0,788.0,22824.0,500768.0,9638996.0,29240716.0,32016802.0,4162678.0,212656.0,16534.0,27929434.0,334506.0,0.0,,408236.0,995076.0,55293912.0,44223876.0,20871640.0,11073532.0,,0.0,308114.0,0.0,,,9845188.0,9345184.0,4829820.0,4904724.0,3937354.0,3377682.0,6263126.0,20866974.0,12442710.0,0.0,44758.0,28590.0,63988.0,5873770.0,49017484.0,20778860.0,5178.0,132.0,0.0,2.0,39833822.0,12198744.0,6934468.0,5227130.0,4172238.0,3404218.0,2777274.0,1187060.0,74878.0,2930.0,76579828.0,,,,,27929434.0,1045374.0,8489096.0,12331304.0,520920.0,515180.0,504120.0,113800.0,708013.13,76579828.0,76579828.0,76629778.0,368441,,,266280.0,75812762.0,1209600.0,,,,,63180264.0,0.0,12600927.36,11776.0,,1116.0,39058.0,740162.0,12652946.0,38245768.0,21670706.0,2203584.0,234910.0,23638.0,874.0,,,76579828.0,56370.0,98846.0,7028260.0,4479056.0,21680526.0,39457136.0,2996448.0,16120.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,650650.0,,,,,,,,,,,,,,0.98,0.0,13001734.0,32951366.0,16797558.0,4088890.0,5680676.0,2350612.0,657630.0,179554.0,104454.0,288.0,,
neg,178,64.0,,0.0,0.0,0.0,0.0,0.0,0.0,12954.0,10352.0,7944.0,0.0,0.0,0.0,9282.0,0.0,0.0,0.0,1478.0,2700.0,25730.0,20806.0,20936.0,2210.0,0.0,0.0,0.0,0.0,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17542.0,13708.0,0.0,2974.0,78.0,98.0,80.0,136.0,7120.0,20764.0,0.0,0.0,0.0,23000.0,4646.0,958.0,410.0,776.0,1072.0,160.0,178.0,42.0,8.0,48210.0,6.0,10.0,0.0,0.0,9282.0,442.0,12550.0,7798.0,,,,20240.0,177.55,48210.0,48210.0,52580.0,111,42.0,4536.0,47560.0,31320.0,1209600.0,0.0,,,,11017.92,9751.68,7787.52,0.0,30.0,0.0,0.0,7018.0,3674.0,14428.0,6052.0,74.0,4.0,0.0,0.0,,6.0,48210.0,2916.0,30.0,580.0,794.0,7162.0,6746.0,11086.0,1922.0,14.0,0.0,,,,,,,,,,156.0,38.0,0.0,9930.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,2.0,2.0,5600.0,1144.0,262.0,62.0,32720.0,3822.0,50294.0,30.0,0.0,0.0,0.0,164.88,96.0,20430.0,3904.0,1102.0,322.0,558.0,836.0,1216.0,2872.0,10.0,0.0,0.0,0.0
neg,38726,114.0,86.0,0.0,0.0,0.0,0.0,0.0,8632.0,515400.0,1924924.0,429576.0,9372.0,220.0,0.0,1310408.0,0.0,0.0,0.0,9694.0,14580.0,2615200.0,2296034.0,695988.0,256876.0,0.0,0.0,0.0,0.0,716.0,200.0,0.0,0.0,0.0,0.0,0.0,11570.0,112598.0,1415288.0,1348668.0,0.0,2542.0,382.0,572.0,3992.0,691328.0,2160620.0,28688.0,0.0,0.0,0.0,841240.0,853924.0,240346.0,199516.0,156036.0,133994.0,212368.0,250700.0,0.0,0.0,3321676.0,512.0,1340.0,508.0,2.0,1310408.0,30748.0,421282.0,272886.0,277380.0,235480.0,,175600.0,38726.34,3321676.0,3321676.0,3316920.0,17156,8162.0,85800.0,894280.0,2888124.0,1209600.0,71908.0,0.0,108.0,0.0,2340256.32,17599.68,527586.24,0.0,0.0,0.0,8.0,83122.0,1222134.0,1282004.0,262914.0,31180.0,5838.0,912.0,12.0,62.0,66.0,3321676.0,5798.0,820.0,10630.0,306804.0,154646.0,1025416.0,1344084.0,39818.0,108.0,0.0,204.0,658.0,2001268.0,116766.0,0.0,3138.0,0.0,40.0,2377204.0,2940.0,530.0,0.0,0.0,90.0,17668.0,0.0,0.0,0.0,0.0,17658.0,31412.0,5554.0,0.0,0.0,62768.0,7602.0,1045280.0,124980.0,0.0,0.0,0.0,0.0,1359310.0,1654.22,1844.0,590198.0,591550.0,328630.0,159042.0,323482.0,346482.0,242638.0,154360.0,146620.0,5122.0,0.0,0.0
neg,10600,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40448.0,343302.0,220022.0,94376.0,1278.0,0.0,296240.0,0.0,0.0,0.0,0.0,0.0,692010.0,666292.0,45916.0,14616.0,0.0,0.0,0.0,0.0,0.0,0.0,29996.0,13628.0,11808.0,12644.0,6054.0,75870.0,193152.0,207546.0,148728.0,0.0,532.0,158.0,172.0,192.0,175508.0,499858.0,23006.0,0.0,0.0,0.0,169834.0,403222.0,87992.0,26046.0,8618.0,2882.0,796.0,36.0,0.0,0.0,738050.0,22.0,24.0,1362.0,0.0,296240.0,3322.0,22598.0,23100.0,,,,44420.0,10599.45,738050.0,738050.0,733726.0,2838,33524.0,73056.0,736140.0,699426.0,1209600.0,0.0,,,,646836.48,2915.52,49030.08,0.0,0.0,0.0,0.0,1092.0,187818.0,329116.0,147554.0,31278.0,2306.0,262.0,0.0,,6.0,738050.0,1010.0,180.0,24234.0,44252.0,18202.0,243334.0,358874.0,9266.0,74.0,0.0,,,,,,,,,,562.0,60.0,0.0,0.0,0.0,2918.0,0.0,0.0,0.0,0.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,0.0,0.0,9599680.0,349.5,358.0,54834.0,54554.0,254724.0,124088.0,196902.0,6064.0,3452.0,1350.0,3356.0,102.0,0.0,0.0
pos,133714,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,197850.0,5128174.0,9443334.0,4040410.0,256934.0,526.0,9207098.0,33016.0,0.0,0.0,0.0,0.0,14532082.0,9617502.0,9078124.0,3818588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189968.0,18875524.0,1742.0,0.0,59890.0,36170.0,43088.0,119422.0,14595794.0,4212814.0,52.0,4.0,0.0,0.0,7149262.0,3811252.0,1359266.0,934588.0,840372.0,905878.0,1164512.0,1800628.0,1012506.0,88970.0,23619170.0,0.0,878.0,678.0,1132.0,9207098.0,472222.0,4770254.0,4285086.0,409780.0,397200.0,505600.0,252600.0,133714.85,23619170.0,23619170.0,22911640.0,120484,2291956.0,110780.0,550960.0,19067234.0,1209600.0,0.0,,,,14579448.96,0.0,4433443.2,,,0.0,0.0,3866.0,804752.0,5722620.0,8146496.0,3756216.0,562366.0,69416.0,1502.0,,632.0,23619170.0,47990.0,14062.0,3892140.0,2093728.0,6734346.0,6200358.0,83682.0,928.0,0.0,0.0,,,,,,,,,,40660.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369074.0,85936.0,24182.0,0.0,0.0,645796.0,86280.0,39760000.0,7282152.0,0.0,0.0,0.0,0.0,132706990.0,,,4604576.0,9568076.0,2631806.0,698040.0,1142032.0,404088.0,14444.0,2566.0,1606.0,0.0,0.0,0.0
neg,30604,964.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.0,462858.0,1334410.0,331330.0,21840.0,1152.0,966506.0,0.0,0.0,0.0,0.0,0.0,1884736.0,1512974.0,460280.0,292354.0,0.0,0.0,0.0,0.0,2622.0,460.0,0.0,0.0,0.0,0.0,0.0,68700.0,1321858.0,588554.0,175100.0,0.0,2170.0,780.0,1298.0,110942.0,1400632.0,638048.0,342.0,0.0,0.0,0.0,688842.0,426228.0,162190.0,133372.0,124798.0,147878.0,306732.0,164172.0,0.0,0.0,2345890.0,92.0,80.0,800.0,24.0,966506.0,31834.0,225600.0,231938.0,233180.0,,,219880.0,30603.06,2345890.0,2345890.0,2335682.0,16754,1460.0,108182.0,1127120.0,2154212.0,1209600.0,90788.0,2.0,134.0,0.0,1855394.88,0.0,296853.12,0.0,0.0,0.0,0.0,0.0,31874.0,624282.0,1134750.0,333266.0,24234.0,5352.0,454.0,0.0,4.0,2345890.0,4966.0,638.0,36088.0,135306.0,109960.0,1336648.0,512638.0,17894.0,74.0,0.0,1382.0,1622.0,1827942.0,57464.0,0.0,50198.0,0.0,60.0,1887096.0,2352.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20990.0,49516.0,7252.0,0.0,0.0,76784.0,13634.0,107480.0,31692.0,0.0,0.0,0.0,0.0,1033550.0,1357.94,1484.0,313528.0,504690.0,313564.0,135286.0,229552.0,195248.0,165648.0,112940.0,182614.0,1142.0,0.0,0.0
neg,85018,164.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,8958.0,848196.0,3374394.0,969652.0,29216.0,480.0,2252826.0,0.0,0.0,0.0,0.0,0.0,4880614.0,4434568.0,589540.0,381938.0,0.0,0.0,0.0,0.0,530.0,272.0,0.0,0.0,0.0,0.0,0.0,81574.0,1868686.0,2191316.0,1089316.0,0.0,2800.0,458.0,842.0,29080.0,2740356.0,2457210.0,146.0,0.0,0.0,0.0,1522612.0,1762712.0,670724.0,405190.0,277376.0,189602.0,179080.0,223480.0,116.0,0.0,5470714.0,3944.0,640.0,2262.0,2.0,2252826.0,51160.0,353036.0,235172.0,123100.0,119440.0,141900.0,53160.0,85018.77,5470714.0,5470714.0,5489664.0,29173,10478.0,59634.0,624440.0,5230912.0,1209600.0,175262.0,2.0,118.0,0.0,4738711.68,0.0,488520.0,0.0,0.0,0.0,0.0,0.0,200846.0,1632396.0,2812770.0,548660.0,29618.0,6412.0,190.0,4.0,8.0,5470714.0,5798.0,572.0,27372.0,299460.0,162908.0,2288220.0,2411804.0,34702.0,56.0,0.0,216.0,728.0,4138682.0,735422.0,0.0,122616.0,0.0,30.0,4767752.0,2342.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26408.0,78288.0,34128.0,0.0,0.0,133374.0,20596.0,29397780.0,3040934.0,0.0,0.0,0.0,0.0,19286480.0,1157.5,1382.0,516400.0,722416.0,718058.0,400428.0,932686.0,1179396.0,572334.0,154448.0,34728.0,0.0,0.0,0.0
pos,189008,1130.0,,0.0,0.0,8252.0,151670.0,419434.0,3097192.0,6678786.0,3772376.0,681488.0,77498.0,182.0,0.0,6187848.0,7800.0,0.0,0.0,889252.0,1443924.0,11317696.0,10537314.0,3074082.0,1435558.0,2.0,0.0,0.0,0.0,12516.0,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,6941894.0,7727670.0,213146.0,22318.0,17404.0,19692.0,29506.0,2142246.0,9186434.0,1712848.0,1756430.0,0.0,0.0,6401934.0,1948902.0,1170332.0,1119000.0,777784.0,565858.0,422900.0,354386.0,199660.0,1926122.0,15281958.0,1252.0,6444.0,384.0,44.0,6187848.0,191412.0,897576.0,2174102.0,362240.0,357740.0,281860.0,284420.0,189008.32,15281958.0,15281958.0,15210420.0,91140,38500.0,68270.0,755300.0,14890172.0,1209600.0,0.0,,,,10513477.44,1058016.0,3308020.8,824.0,2586.0,243226.0,576502.0,1657188.0,2600914.0,2564692.0,1492000.0,1396938.0,1588094.0,1898816.0,868508.0,,0.0,15281958.0,8756.0,1184.0,3042812.0,1810390.0,914344.0,7691862.0,1406300.0,11166.0,64.0,0.0,,,,,,,,,,12070.0,1310.0,276930.0,1193030.0,0.0,0.0,0.0,0.0,0.0,0.0,114358.0,94070.0,19880.0,0.0,0.0,453558.0,56720.0,20543780.0,2775088.0,0.0,0.0,0.0,0.0,24865130.0,2429.3,2758.0,4428596.0,2055880.0,1243234.0,610524.0,1392830.0,2066464.0,2120486.0,919224.0,49632.0,8.0,0.0,0.0
